payment_id,source,unit,txn_date,settled_date,gross_amount,commission,commission_gst,settled_amount,utr,payment_mode,issuing_bank,customer_vpa,invoice_no,matched_invoice_no,raw_path
bank_8150353104_40,bank,rooftop,2025-10-12,2025-10-12,504.0,,,504.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_41,bank,rooftop,2025-10-12,2025-10-12,60.0,,,60.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_42,bank,rooftop,2025-10-12,2025-10-12,548.0,,,548.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_43,bank,rooftop,2025-10-12,2025-10-12,737.0,,,737.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_44,bank,rooftop,2025-10-12,2025-10-12,60.0,,,60.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_45,bank,rooftop,2025-10-12,2025-10-12,1037.0,,,1037.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_46,bank,rooftop,2025-10-12,2025-10-12,-25.7,,,-25.7,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_47,bank,rooftop,2025-10-12,2025-10-12,17000.0,,,17000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_48,bank,rooftop,2025-10-12,2025-10-12,120.0,,,120.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_49,bank,rooftop,2025-10-12,2025-10-12,-2.97,,,-2.97,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_50,bank,rooftop,2025-10-12,2025-10-12,500.0,,,500.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_51,bank,rooftop,2025-10-12,2025-10-12,3182.0,,,3182.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_52,bank,rooftop,2025-10-12,2025-10-12,-78.85,,,-78.85,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_53,bank,rooftop,2025-10-12,2025-10-12,40.0,,,40.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_54,bank,rooftop,2025-10-12,2025-10-12,2013.0,,,2013.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_55,bank,rooftop,2025-10-12,2025-10-12,-49.88,,,-49.88,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_56,bank,rooftop,2025-10-12,2025-10-12,1322.0,,,1322.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_57,bank,rooftop,2025-10-12,2025-10-12,1526.0,,,1526.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_58,bank,rooftop,2025-10-12,2025-10-12,10500.0,,,10500.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_59,bank,rooftop,2025-10-12,2025-10-12,380.0,,,380.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_60,bank,rooftop,2025-10-12,2025-10-12,-9.42,,,-9.42,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_61,bank,rooftop,2025-10-13,2025-10-13,1605.0,,,1605.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_62,bank,rooftop,2025-10-13,2025-10-13,140.0,,,140.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_63,bank,rooftop,2025-10-13,2025-10-13,40.0,,,40.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_64,bank,rooftop,2025-10-13,2025-10-13,-0.99,,,-0.99,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_65,bank,rooftop,2025-10-13,2025-10-13,150.0,,,150.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_66,bank,rooftop,2025-10-13,2025-10-13,-3.72,,,-3.72,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_67,bank,rooftop,2025-10-13,2025-10-13,168.0,,,168.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_68,bank,rooftop,2025-10-13,2025-10-13,120.0,,,120.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_69,bank,rooftop,2025-10-13,2025-10-13,847.0,,,847.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_70,bank,rooftop,2025-10-13,2025-10-13,648.0,,,648.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_71,bank,rooftop,2025-10-13,2025-10-13,40.0,,,40.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_72,bank,rooftop,2025-10-13,2025-10-13,84.0,,,84.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_73,bank,rooftop,2025-10-13,2025-10-13,439.0,,,439.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_74,bank,rooftop,2025-10-13,2025-10-13,897.0,,,897.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_75,bank,rooftop,2025-10-13,2025-10-13,40.0,,,40.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_76,bank,rooftop,2025-10-13,2025-10-13,1780.0,,,1780.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_77,bank,rooftop,2025-10-13,2025-10-13,126.0,,,126.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_78,bank,rooftop,2025-10-13,2025-10-13,1128.0,,,1128.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_79,bank,rooftop,2025-10-13,2025-10-13,836.0,,,836.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_80,bank,rooftop,2025-10-14,2025-10-14,600.0,,,600.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_81,bank,rooftop,2025-10-14,2025-10-14,100.0,,,100.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_82,bank,rooftop,2025-10-14,2025-10-14,269.0,,,269.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_83,bank,rooftop,2025-10-14,2025-10-14,419.0,,,419.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_84,bank,rooftop,2025-10-14,2025-10-14,539.0,,,539.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_85,bank,rooftop,2025-10-14,2025-10-14,180.0,,,180.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_86,bank,rooftop,2025-10-14,2025-10-14,70.0,,,70.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_87,bank,rooftop,2025-10-14,2025-10-14,509.0,,,509.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_88,bank,rooftop,2025-10-14,2025-10-14,1.0,,,1.0,528719988006,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_89,bank,rooftop,2025-10-14,2025-10-14,9411.37,,,9411.37,YESBN12025101406115061,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_90,bank,rooftop,2025-10-15,2025-10-15,6932.9,,,6932.9,YESBN12025101501110515,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_91,bank,rooftop,2025-10-16,2025-10-16,10631.0,,,10631.0,YESBN12025101600020501,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_92,bank,rooftop,2025-10-16,2025-10-16,1.0,,,1.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_93,bank,rooftop,2025-10-17,2025-10-17,5213.0,,,5213.0,YESBN12025101700093850,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_94,bank,rooftop,2025-10-17,2025-10-17,472.32,,,472.32,YESBN12025101705400708,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_95,bank,rooftop,2025-10-18,2025-10-18,5248.09,,,5248.09,YESBN12025101802690919,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_96,bank,rooftop,2025-10-19,2025-10-19,9789.56,,,9789.56,YESBN12025101901479632,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_97,bank,rooftop,2025-10-20,2025-10-20,14184.03,,,14184.03,YESBN12025102001430384,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_98,bank,rooftop,2025-10-21,2025-10-21,18008.1,,,18008.1,YESBN12025102100069397,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_99,bank,rooftop,2025-10-21,2025-10-21,3024.64,,,3024.64,YESBN12025102105493452,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_100,bank,rooftop,2025-10-22,2025-10-22,32871.84,,,32871.84,YESBN12025102201797213,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_101,bank,rooftop,2025-10-23,2025-10-23,18787.81,,,18787.81,YESBN12025102301186160,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_102,bank,rooftop,2025-10-24,2025-10-24,22698.28,,,22698.28,YESBN12025102400961237,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_103,bank,rooftop,2025-10-24,2025-10-24,15370.14,,,15370.14,YESBN12025102404937972,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_104,bank,rooftop,2025-10-25,2025-10-25,23628.39,,,23628.39,YESBN12025102501204725,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_105,bank,rooftop,2025-10-26,2025-10-26,24876.09,,,24876.09,YESBN12025102600062367,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_106,bank,rooftop,2025-10-27,2025-10-27,18794.86,,,18794.86,YESBN12025102701167932,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_107,bank,rooftop,2025-10-28,2025-10-28,13929.56,,,13929.56,YESBN12025102801784257,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_108,bank,rooftop,2025-10-28,2025-10-28,100000.0,,,100000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_109,bank,rooftop,2025-10-28,2025-10-28,5729.11,,,5729.11,YESBN12025102805010427,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_110,bank,rooftop,2025-10-29,2025-10-29,13621.16,,,13621.16,YESBN12025102901413289,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_111,bank,rooftop,2025-10-30,2025-10-30,21657.88,,,21657.88,YESBN12025103000119393,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_112,bank,rooftop,2025-10-31,2025-10-31,22461.79,,,22461.79,YESBN12025103102086738,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank__0,bank,rooftop,2026-01-01,2026-01-01,,,,,YESBN12026010101327722,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__1,bank,rooftop,2026-01-01,2026-01-01,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__2,bank,rooftop,2026-01-01,2026-01-01,,,,,YESBN12026010105634111,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__3,bank,rooftop,2026-01-02,2026-01-02,,,,,YESBN12026010201118166,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__9,bank,rooftop,2026-01-03,2026-01-03,,,,,YESBN12026010301483350,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__10,bank,rooftop,2026-01-04,2026-01-04,,,,,YESBN12026010400086007,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__11,bank,rooftop,2026-01-04,2026-01-04,,,,,IDIBN52026010423885848,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__12,bank,rooftop,2026-01-04,2026-01-04,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__13,bank,rooftop,2026-01-05,2026-01-05,,,,,YESBN12026010500935686,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__14,bank,rooftop,2026-01-06,2026-01-06,,,,,YESBN12026010600050951,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__15,bank,rooftop,2026-01-06,2026-01-06,,,,,YESBN12026010605549568,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__21,bank,rooftop,2026-01-07,2026-01-07,,,,,YESBN12026010700129459,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__22,bank,rooftop,2026-01-08,2026-01-08,,,,,YESBN12026010801188256,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__23,bank,rooftop,2026-01-08,2026-01-08,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__24,bank,rooftop,2026-01-08,2026-01-08,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__25,bank,rooftop,2026-01-09,2026-01-09,,,,,YESBN12026010900322984,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__26,bank,rooftop,2026-01-09,2026-01-09,,,,,YESBN12026010905534011,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__27,bank,rooftop,2026-01-10,2026-01-10,,,,,UTIBN62026011035160220,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__28,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__34,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__35,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__36,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__37,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__38,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__39,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__45,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__46,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__47,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__48,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__49,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__50,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__51,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__57,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__58,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__59,bank,rooftop,2026-01-10,2026-01-10,,,,,IDIBN52026011024975423,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__60,bank,rooftop,2026-01-10,2026-01-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__61,bank,rooftop,2026-01-11,2026-01-11,,,,,YESBN12026011100014588,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
